%time,field.x,field.y,field.z
60200000000,1.0,0.0,0.0
60300000000,1.0,0.0,0.0
60400000000,1.0,0.0,0.0
60500000000,1.0,0.0,0.0
60600000000,1.0,0.0,0.0
60700000000,1.0,0.0,0.0
60800000000,1.0,0.0,0.0
60900000000,1.0,0.0,0.0
61000000000,1.0,0.0,0.0
61100000000,1.0,0.0,0.0
61200000000,1.0,0.0,0.0
61300000000,1.0,0.0,0.0
61400000000,1.0,0.0,0.0
61500000000,1.0,0.0,0.0
61600000000,1.0,0.0,0.0
61700000000,1.0,0.0,0.0
61800000000,1.0,0.0,0.0
61900000000,1.0,0.0,0.0
62000000000,1.0,0.0,0.0
62100000000,1.0,0.0,0.0
62200000000,1.0,0.0,0.0
62300000000,1.0,0.0,0.0
62400000000,1.0,0.0,0.0
62500000000,1.0,0.0,0.0
62600000000,1.0,0.0,0.0
62700000000,1.0,0.0,0.0
62800000000,1.0,0.0,0.0
62900000000,1.0,0.0,0.0
63000000000,1.0,0.0,0.0
63100000000,1.0,0.0,0.0
63200000000,1.0,0.0,0.0
63300000000,1.0,0.0,0.0
63400000000,1.0,0.0,0.0
63400000000,1.0,0.0,0.0
63600000000,1.0,0.0,0.0
63700000000,1.0,0.0,0.0
63800000000,1.0,0.0,0.0
63900000000,1.0,0.0,0.0
63900000000,1.0,0.0,0.0
64100000000,1.0,0.0,0.0
64200000000,1.0,0.0,0.0
64300000000,1.0,0.0,0.0
64300000000,1.0,0.0,0.0
64500000000,1.0,0.0,0.0
64500000000,1.0,0.0,0.0
64700000000,1.0,0.0,0.0
64800000000,1.0,0.0,0.0
64900000000,1.0,0.0,0.0
65000000000,1.0,0.0,0.0
65100000000,1.0,0.0,0.0
65100000000,1.0,0.0,0.0
65300000000,1.0,0.0,0.0
65400000000,1.0,0.0,0.0
65500000000,1.0,0.0,0.0
65600000000,1.0,0.0,0.0
65700000000,1.0,0.0,0.0
65800000000,1.0,0.0,0.0
65900000000,1.0,0.0,0.0
66000000000,1.0,0.0,0.0
66100000000,1.0,0.0,0.0
66200000000,1.0,0.0,0.0
66300000000,1.0,0.0,0.0
66400000000,1.0,0.0,0.0
66500000000,1.0,0.0,0.0
66600000000,1.0,0.0,0.0
66700000000,1.0,0.0,0.0
66800000000,1.0,0.0,0.0
66900000000,1.0,0.0,0.0
67000000000,1.0,0.0,0.0
67100000000,1.0,0.0,0.0
67200000000,1.0,0.0,0.0
67200000000,1.0,0.0,0.0
67400000000,1.0,0.0,0.0
67500000000,1.0,0.0,0.0
67600000000,1.0,0.0,0.0
67700000000,1.0,0.0,0.0
67700000000,1.0,0.0,0.0
67900000000,1.0,0.0,0.0
68000000000,1.0,0.0,0.0
68100000000,1.0,0.0,0.0
68200000000,1.0,0.0,0.0
68300000000,1.0,0.0,0.0
68300000000,1.0,0.0,0.0
68500000000,1.0,0.0,0.0
68600000000,1.0,0.0,0.0
68700000000,1.0,0.0,0.0
68800000000,1.0,0.0,0.0
68900000000,1.0,0.0,0.0
69000000000,1.0,0.0,0.0
69100000000,1.0,0.0,0.0
69200000000,1.0,0.0,0.0
69200000000,1.0,0.0,0.0
69300000000,1.0,0.0,0.0
69500000000,1.0,0.0,0.0
69600000000,1.0,0.0,0.0
69700000000,1.0,0.0,0.0
69700000000,1.0,0.0,0.0
69900000000,1.0,0.0,0.0
69900000000,1.0,0.0,0.0
70100000000,1.0,0.0,0.0
70200000000,1.0,0.0,0.0
70300000000,1.0,0.0,0.0
70300000000,1.0,0.0,0.0
70500000000,1.0,0.0,0.0
70600000000,1.0,0.0,0.0
70700000000,1.0,0.0,0.0
70800000000,1.0,0.0,0.0
70900000000,1.0,0.0,0.0
71000000000,1.0,0.0,0.0
71000000000,1.0,0.0,0.0
71200000000,1.0,0.0,0.0
71300000000,1.0,0.0,0.0
71400000000,1.0,0.0,0.0
71500000000,1.0,0.0,0.0
71600000000,1.0,0.0,0.0
71700000000,1.0,0.0,0.0
71800000000,1.0,0.0,0.0
71900000000,1.0,0.0,0.0
72000000000,1.0,0.0,0.0
72100000000,1.0,0.0,0.0
72200000000,1.0,0.0,0.0
72300000000,1.0,0.0,0.0
72400000000,1.0,0.0,0.0
72400000000,1.0,0.0,0.0
72600000000,1.0,0.0,0.0
72700000000,1.0,0.0,0.0
72800000000,1.0,0.0,0.0
72900000000,1.0,0.0,0.0
73000000000,1.0,0.0,0.0
73100000000,1.0,0.0,0.0
73200000000,1.0,0.0,0.0
73200000000,1.0,0.0,0.0
73300000000,1.0,0.0,0.0
73500000000,1.0,0.0,0.0
73500000000,1.0,0.0,0.0
73700000000,1.0,0.0,0.0
73800000000,1.0,0.0,0.0
73900000000,1.0,0.0,0.0
74000000000,1.0,0.0,0.0
74000000000,1.0,0.0,0.0
74200000000,1.0,0.0,0.0
74300000000,1.0,0.0,0.0
74400000000,1.0,0.0,0.0
74500000000,1.0,0.0,0.0
74500000000,1.0,0.0,0.0
74700000000,1.0,0.0,0.0
74800000000,1.0,0.0,0.0
74900000000,1.0,0.0,0.0
74900000000,1.0,0.0,0.0
75100000000,1.0,0.0,0.0
75200000000,1.0,0.0,0.0
75300000000,1.0,0.0,0.0
75400000000,1.0,0.0,0.0
75400000000,1.0,0.0,0.0
75600000000,1.0,0.0,0.0
75700000000,1.0,0.0,0.0
75800000000,1.0,0.0,0.0
75900000000,1.0,0.0,0.0
76000000000,1.0,0.0,0.0
76100000000,1.0,0.0,0.0
76100000000,1.0,0.0,0.0
76200000000,1.0,0.0,0.0
76400000000,1.0,0.0,0.0
76500000000,1.0,0.0,0.0
76600000000,1.0,0.0,0.0
76700000000,1.0,0.0,0.0
76700000000,1.0,0.0,0.0
76900000000,0.998418184525,0.00122387082819,0.0
77000000000,0.995254553576,0.00367161248456,0.0
77100000000,0.990509107152,0.00734322496912,0.0
77200000000,0.984181845253,0.0122387082819,0.0
77300000000,0.97627276788,0.0183580624228,0.0
77400000000,0.965200059557,0.0269251582201,0.0
77500000000,0.950963720285,0.0379399956738,0.0
77600000000,0.935145565538,0.0501787039556,0.0
77700000000,0.917745595317,0.0636412830657,0.0
77800000000,0.898763809621,0.0783277330039,0.0
77900000000,0.87820020845,0.0942380537704,0.0
78000000000,0.859218422754,0.108924503709,0.0
78000000000,0.841818452533,0.122387082819,0.0
78100000000,0.824418482311,0.135849661929,0.0
78300000000,0.805436696615,0.150536111867,0.0
78400000000,0.784873095445,0.166446432633,0.0
78500000000,0.762727678799,0.183580624228,0.0
78500000000,0.739000446679,0.201938686651,0.0
78600000000,0.71210958361,0.22274449073,0.0
78800000000,0.678891458641,0.248445778122,0.0
78800000000,0.640927887249,0.277818677998,0.0
79000000000,0.598218869433,0.310863190359,0.0
79100000000,0.550764405193,0.347579315205,0.0
79100000000,0.496982679054,0.389190923363,0.0
79300000000,0.438455506491,0.434474144006,0.0
79400000000,0.375182887504,0.483428977134,0.0
79500000000,0.305583006619,0.537279293574,0.0
79600000000,0.231237679309,0.594801222499,0.0
79700000000,0.152146905575,0.655994763908,0.0
79800000000,0.0730561318418,0.717188305317,0.0
79900000000,-0.00603464189186,0.778381846727,0.0
80000000000,-0.0851254156255,0.839575388136,0.0
80100000000,-0.164216189359,0.900768929545,0.0
80200000000,-0.243306963093,0.961962470955,0.0
80300000000,-0.322397736826,1.02315601236,0.0
80400000000,-0.40148851056,1.08434955377,0.0
80500000000,-0.480579284294,1.14554309518,0.0
80600000000,-0.559670058027,1.20673663659,0.0
80600000000,-0.638760831761,1.267930178,0.0
80800000000,-0.717851605495,1.32912371941,0.0
80900000000,-0.796942379228,1.39031726082,0.0
80900000000,-0.875399118824,1.45102024192,0.0
81100000000,-0.952274042945,1.5104993522,0.0
81200000000,-1.02756715159,1.56875459164,0.0
81300000000,-1.10127844476,1.62578596026,0.0
81400000000,-1.17340792246,1.68159345805,0.0
81500000000,-1.24395558468,1.73617708501,0.0
81600000000,-1.31292143143,1.78953684114,0.0
81700000000,-1.3803054627,1.84167272645,0.0
81800000000,-1.4461076785,1.89258474092,0.0
81900000000,-1.51032807883,1.94227288457,0.0
82000000000,-1.57296666367,1.99073715739,0.0
82100000000,-1.63402343305,2.03797755938,0.0
82200000000,-1.69349838695,2.08399409055,0.0
82300000000,-1.75139152537,2.12878675088,0.0
82400000000,-1.80770284832,2.17235554039,0.0
82500000000,-1.8624323558,2.21470045907,0.0
82600000000,-1.91399823233,2.25459763609,0.0
82700000000,-1.96359306758,2.29376884092,0.0
82800000000,-2.01085021923,2.33265327487,0.0
82900000000,-2.05541416785,2.37162119352,0.0
83000000000,-2.09693243917,2.41096435002,0.0
83100000000,-2.13509644401,2.45084374527,0.0
83200000000,-2.16995622805,2.49102905978,0.0
83300000000,-2.20157615754,2.53129630105,0.0
83400000000,-2.23003441317,2.57142864415,0.0
83500000000,-2.25542243644,2.61121723755,0.0
83600000000,-2.27784433075,2.65046197174,0.0
83700000000,-2.29741621952,2.68897220791,0.0
83800000000,-2.31344760164,2.72474237897,0.0
83900000000,-2.32698464925,2.75939011061,0.0
84000000000,-2.33817704057,2.79276156482,0.0
84100000000,-2.34718330856,2.82471492665,0.0
84200000000,-2.35417002007,2.85512089107,0.0
84300000000,-2.35931092906,2.88386309835,0.0
84400000000,-2.36278610696,2.91083851639,0.0
84500000000,-2.36278610696,2.91083851639,0.0
84600000000,-2.36278610696,2.91083851639,0.0
84700000000,-2.36278610696,2.91083851639,0.0
84800000000,-2.36278610696,2.91083851639,0.0
84900000000,-2.36278610696,2.91083851639,0.0
85000000000,-2.36278610696,2.91083851639,0.0
85100000000,-2.36278610696,2.91083851639,0.0
85200000000,-2.36294444645,2.91283223869,0.0
85300000000,-2.36326112542,2.91681968329,0.0
85400000000,-2.36373614387,2.92280085019,0.0
85500000000,-2.36436950181,2.93077573939,0.0
85600000000,-2.36516119923,2.94074435089,0.0
85700000000,-2.36579455717,2.94871924008,0.0
85800000000,-2.36626957562,2.95470040698,0.0
85900000000,-2.36658625459,2.95868785158,0.0
86000000000,-2.36674459407,2.96068157388,0.0
86100000000,-2.36674459407,2.96068157388,0.0
86200000000,-2.36690293356,2.96267529618,0.0
86300000000,-2.36721961253,2.96666274078,0.0
86400000000,-2.36769463098,2.97264390768,0.0
86500000000,-2.36832798892,2.98061879688,0.0
86600000000,-2.36911968634,2.99058740837,0.0
86700000000,-2.37006972325,3.00254974217,0.0
86800000000,-2.37117809964,3.01650579827,0.0
86900000000,-2.37244481551,3.03245557666,0.0
87000000000,-2.37386987087,3.05039907736,0.0
87100000000,-2.37545326572,3.07033630036,0.0
87200000000,-2.37687832107,3.08827980105,0.0
87300000000,-2.37814503695,3.10422957945,0.0
87400000000,-2.37925341334,3.11818563554,0.0
87500000000,-2.38020345025,3.13014796934,0.0
87600000000,-2.38099514767,3.14011658084,0.0
87700000000,-2.38162850561,3.14809147004,0.0
87800000000,-2.38210352406,3.15407263694,0.0
87900000000,-2.38242020303,3.15806008154,0.0
88000000000,-2.38257854251,3.16005380383,0.0
88100000000,-2.38257854251,3.16005380383,0.0
88200000000,-2.38257854251,3.16005380383,0.0
88300000000,-2.38257854251,3.16005380383,0.0
88400000000,-2.38257854251,3.16005380383,0.0
88500000000,-2.38257854251,3.16005380383,0.0
88600000000,-2.382736882,3.16204752613,0.0
88700000000,-2.38305356097,3.16603497073,0.0
88800000000,-2.38352857942,3.17201613763,0.0
88900000000,-2.38416193736,3.17999102683,0.0
89000000000,-2.38495363478,3.18995963833,0.0
89100000000,-2.38622035065,3.20590941672,0.0
89200000000,-2.38796208498,3.22784036202,0.0
89300000000,-2.39017883776,3.25575247421,0.0
89400000000,-2.392870609,3.28964575331,0.0
89500000000,-2.39572071972,3.3255327547,0.0
89600000000,-2.39872916992,3.36341347839,0.0
89700000000,-2.40189595961,3.40328792438,0.0
89800000000,-2.40522108878,3.44515609267,0.0
89900000000,-2.40838787847,3.48503053866,0.0
90000000000,-2.41139632867,3.52291126235,0.0
90100000000,-2.41424643939,3.55879826374,0.0
90200000000,-2.41693821062,3.59269154284,0.0
90300000000,-2.41947164237,3.62459109963,0.0
90400000000,-2.42184673464,3.65449693412,0.0
90500000000,-2.42406348742,3.68240904631,0.0
90600000000,-2.42612190072,3.70832743621,0.0
90700000000,-2.42802197453,3.7322521038,0.0
90800000000,-2.42976370886,3.7541830491,0.0
90900000000,-2.4313471037,3.77412027209,0.0
91000000000,-2.43277215906,3.79206377279,0.0
91100000000,-2.43403887494,3.80801355119,0.0
91100000000,-2.43514725133,3.82196960728,0.0
91200000000,-2.43609728823,3.83393194108,0.0
91400000000,-2.43688898565,3.84390055258,0.0
91400000000,-2.43752234359,3.85187544178,0.0
91500000000,-2.43799736205,3.85785660867,0.0
91600000000,-2.43831404101,3.86184405327,0.0
91800000000,-2.4384723805,3.86383777557,0.0
91900000000,-2.4384723805,3.86383777557,0.0
92000000000,-2.4384723805,3.86383777557,0.0
92100000000,-2.4384723805,3.86383777557,0.0
92100000000,-2.4384723805,3.86383777557,0.0
92300000000,-2.43863071998,3.86583149787,0.0
92400000000,-2.43894739895,3.86981894247,0.0
92500000000,-2.4394224174,3.87580010937,0.0
92600000000,-2.44005577534,3.88377499857,0.0
92700000000,-2.44100581225,3.89573733237,0.0
92800000000,-2.44211418864,3.90969338846,0.0
92900000000,-2.44338090451,3.92564316686,0.0
93000000000,-2.44480595987,3.94358666755,0.0
93100000000,-2.44638935472,3.96352389055,0.0
93200000000,-2.44813108905,3.98545483584,0.0
93300000000,-2.45003116286,4.00937950344,0.0
93400000000,-2.45208957615,4.03529789333,0.0
93500000000,-2.45430632894,4.06321000553,0.0
93600000000,-2.4566814212,4.09311584002,0.0
93700000000,-2.45889817398,4.12102795221,0.0
93800000000,-2.46095658728,4.14694634211,0.0
93900000000,-2.46285666109,4.1708710097,0.0
94000000000,-2.46459839542,4.192801955,0.0
94100000000,-2.46618179026,4.21273917799,0.0
94200000000,-2.46760684562,4.23068267869,0.0
94300000000,-2.4688735615,4.24663245708,0.0
94400000000,-2.46998193789,4.26058851318,0.0
94500000000,-2.4709319748,4.27255084698,0.0
94600000000,-2.47172367222,4.28251945848,0.0
94700000000,-2.47235703016,4.29049434767,0.0
94800000000,-2.47299038809,4.29846923687,0.0
94900000000,-2.47378208551,4.30843784837,0.0
95000000000,-2.47473212242,4.32040018217,0.0
95100000000,-2.47584049881,4.33435623826,0.0
95200000000,-2.47726555417,4.35229973896,0.0
95300000000,-2.47884894902,4.37223696196,0.0
95400000000,-2.48059068334,4.39416790725,0.0
95400000000,-2.48249075716,4.41809257485,0.0
95600000000,-2.48454917045,4.44401096474,0.0
95700000000,-2.48692426272,4.47391679923,0.0
95800000000,-2.48977437344,4.50980380062,0.0
95900000000,-2.49309950261,4.55167196891,0.0
96000000000,-2.49674131075,4.5975275818,0.0
96100000000,-2.50054145838,4.64537691699,0.0
96200000000,-2.50449994548,4.69521997448,0.0
96300000000,-2.50861677208,4.74705675427,0.0
96400000000,-2.51289193816,4.80088725636,0.0
96500000000,-2.51700876475,4.85272403615,0.0
96600000000,-2.52096725186,4.90256709363,0.0
96700000000,-2.52476739949,4.95041642882,0.0
96800000000,-2.52840920763,4.99627204171,0.0
96900000000,-2.53189267628,5.0401339323,0.0
97000000000,-2.53521780545,5.08200210059,0.0
97000000000,-2.53838459514,5.12187654658,0.0
97200000000,-2.54139304534,5.15975727027,0.0
97300000000,-2.54424315606,5.19564427167,0.0
97400000000,-2.5469349273,5.22953755076,0.0
97500000000,-2.54946835905,5.26143710755,0.0
97600000000,-2.55184345131,5.29134294204,0.0
97700000000,-2.5540602041,5.31925505424,0.0
97800000000,-2.55643529636,5.34916088873,0.0
97900000000,-2.55896872811,5.38106044552,0.0
98000000000,-2.56166049935,5.41495372462,0.0
98100000000,-2.56451061006,5.45084072601,0.0
98200000000,-2.56751906027,5.4887214497,0.0
98300000000,-2.57116086841,5.53457706259,0.0
98400000000,-2.575277695,5.58641384238,0.0
98500000000,-2.57986954005,5.64423178906,0.0
98600000000,-2.58493640355,5.70803090265,0.0
98700000000,-2.59063662499,5.77980490543,0.0
98700000000,-2.59681186488,5.85756007511,0.0
98900000000,-2.60346212322,5.94129641169,0.0
99000000000,-2.61027072105,6.02702647057,0.0
99100000000,-2.61723765836,6.11475025175,0.0
99200000000,-2.62436293516,6.20446775523,0.0
99300000000,-2.63164655144,6.29617898101,0.0
99400000000,-2.63877182824,6.38589648449,0.0
99400000000,-2.64589710504,6.47561398797,0.0
99600000000,-2.65409745411,6.56724779328,0.0
99700000000,-2.66434678804,6.66068735211,0.0
99800000000,-2.67767188255,6.7557580724,0.0
99900000000,-2.69514472177,6.85218783901,0.0
100000000000,-2.71730727272,6.94764893756,0.0
100100000000,-2.74465354272,7.04383719836,0.0
100200000000,-2.77666593942,7.13857476461,0.0
100300000000,-2.81326802602,7.231635429,0.0
100400000000,-2.85437240679,7.32279698823,0.0
100500000000,-2.89988093575,7.41184177354,0.0
100600000000,-2.94968495105,7.49855717045,0.0
100700000000,-3.00366553436,7.58273612639,0.0
100800000000,-3.06053322969,7.66254881479,0.0
100900000000,-3.12123186425,7.73948824397,0.0
101000000000,-3.18430253409,7.81186289841,0.0
101100000000,-3.24884375099,7.88020345241,0.0
101200000000,-3.31398962105,7.94516509966,0.0
101300000000,-3.37897743506,8.00742731959,0.0
101400000000,-3.44312667427,8.06766746491,0.0
101500000000,-3.50581797623,8.12653851602,0.0
101600000000,-3.56705134094,8.18404047292,0.0
101700000000,-3.62682676839,8.24017333561,0.0
101800000000,-3.68514425858,8.29493710408,0.0
101900000000,-3.74346174877,8.34970087256,0.0
102000000000,-3.80379550675,8.40523318431,0.0
102000000000,-3.86372942267,8.45822304865,0.0
102200000000,-3.9236884177,8.50811211473,0.0
102300000000,-3.98400714748,8.554346851,0.0
102400000000,-4.04486754558,8.59644212322,0.0
102500000000,-4.10601314034,8.63445812303,0.0
102600000000,-4.16719476215,8.66847002025,0.0
102700000000,-4.22817138478,8.69856738711,0.0
102800000000,-4.28871092755,8.72485357668,0.0
102900000000,-4.34838829463,8.74797525174,0.0
102900000000,-4.40722591586,8.76752350814,0.0
103100000000,-4.46502169491,8.78363710254,0.0
103100000000,-4.52158515497,8.7964657808,0.0
103300000000,-4.57673801887,8.80616947102,0.0
103300000000,-4.63031473792,8.81291744664,0.0
103500000000,-4.6821629681,8.81688746278,0.0
103600000000,-4.73014475106,8.81820977266,0.0
103700000000,-4.77613429932,8.81722923683,0.0
103800000000,-4.8200259676,8.81414355122,0.0
103900000000,-4.86172865783,8.80915500158,0.0
104000000000,-4.90116600397,8.80246951509,0.0
104100000000,-4.94022968286,8.79386550488,0.0
104200000000,-4.98075625808,8.78283841545,0.0
104300000000,-5.02259766131,8.7692260323,0.0
104400000000,-5.06559353572,8.75287504506,0.0
104500000000,-5.10957176314,8.73364185725,0.0
104500000000,-5.15076685869,8.71317324463,0.0
104700000000,-5.18935640603,8.69203449263,0.0
104800000000,-5.22901898175,8.66873470536,0.0
104900000000,-5.26991151615,8.64359906072,0.0
105000000000,-5.31224395107,8.6169914499,0.0
105100000000,-5.35626968338,8.58931953465,0.0
105200000000,-5.4019887131,8.56058331496,0.0
105300000000,-5.44601444542,8.53291139971,0.0
105400000000,-5.48861083541,8.50672843655,0.0
105500000000,-5.52999787094,8.48241561504,0.0
105600000000,-5.57034148862,8.46031601068,0.0
105700000000,-5.60974549306,8.44073733774,0.0
105800000000,-5.65005886819,8.42310691559,0.0
105900000000,-5.69273857649,8.40594758869,0.0
106000000000,-5.73388272426,8.39035402897,0.0
106100000000,-5.77330356494,8.37586274471,0.0
106200000000,-5.81084722274,8.36206152159,0.0
106300000000,-5.8463808049,8.34859435638,0.0
106400000000,-5.87978231574,8.33516531794,0.0
106500000000,-5.91459841245,8.31993904427,0.0
106500000000,-5.95091907408,8.3031816716,0.0
106700000000,-5.98887791249,8.28520594945,0.0
106800000000,-6.02864431463,8.26637424055,0.0
106900000000,-6.07021828051,8.24668654487,0.0
107000000000,-6.11540737386,8.22528687565,0.0
107100000000,-6.16240403094,8.20303121967,0.0
107200000000,-6.21120825175,8.17991957692,0.0
107300000000,-6.2618200363,8.1559519474,0.0
107400000000,-6.31423938458,8.13112833111,0.0
107500000000,-6.36665873286,8.10630471482,0.0
107600000000,-6.41702831454,8.08183217426,0.0
107700000000,-6.46511732982,8.05726702395,0.0
107800000000,-6.50894189729,8.0331961435,0.0
107900000000,-6.54983443169,8.00806049887,0.0
108000000000,-6.58779961539,7.98208657297,0.0
108100000000,-6.62285713018,7.95549765316,0.0
108200000000,-6.65504134676,7.92851291297,0.0
108300000000,-6.68440096076,7.90134651708,0.0
108300000000,-6.7109985767,7.87420675241,0.0
108500000000,-6.73623866749,7.84580010148,0.0
108600000000,-6.76131477194,7.81463619631,0.0
108700000000,-6.78601478024,7.78066695154,0.0
108800000000,-6.81121744654,7.74218545454,0.0
108900000000,-6.83552294098,7.70079411559,0.0
109000000000,-6.85870473227,7.65649282269,0.0
109100000000,-6.88053434002,7.60929676115,0.0
109100000000,-6.89969280859,7.56311285614,0.0
109300000000,-6.91674676563,7.51824457615,0.0
109400000000,-6.93222695452,7.47492756157,0.0
109500000000,-6.94661902161,7.43334789821,0.0
109600000000,-6.96035690384,7.39365821956,0.0
